,age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,over50K
12088,5,2,15,4,5,3,4,1,0,0,34,38,0
17283,19,2,9,4,9,3,4,0,0,0,34,38,1
21175,26,2,11,0,3,4,4,0,0,0,39,38,1
18610,16,5,11,2,10,0,4,1,0,0,36,38,0
4128,49,4,11,2,4,0,4,1,10,0,49,38,0
10356,7,2,9,4,3,3,4,1,0,0,47,38,0
27182,14,2,11,4,7,1,4,1,0,0,49,38,0
21076,6,2,7,2,7,5,4,0,0,0,39,32,0
6727,31,2,9,2,3,0,4,1,0,0,44,38,1
31976,42,3,15,2,2,0,4,1,0,0,49,38,1
13636,23,2,11,2,6,0,4,1,0,0,39,38,0
6975,18,4,2,4,7,1,2,0,0,0,39,37,0
245,13,2,11,2,13,0,4,1,0,54,39,38,0
2640,22,2,12,2,3,0,4,1,93,0,63,38,1
17892,27,1,15,0,0,4,4,0,0,0,39,38,0
29319,27,2,14,2,3,0,4,1,0,0,54,38,1
28735,14,2,11,2,6,0,4,1,0,0,39,38,0
7994,1,2,15,4,11,3,4,0,0,0,19,38,0
654,29,4,9,2,11,0,4,1,0,45,39,38,1
10987,11,2,0,4,5,1,4,1,0,0,39,38,0
23157,16,2,11,2,13,0,4,1,0,0,54,38,1
32355,33,2,11,0,2,1,4,0,0,0,44,38,0
1172,9,2,12,4,9,1,4,0,0,29,39,38,0
28166,37,2,11,2,3,0,4,1,0,0,39,38,1
17726,44,2,10,2,9,0,4,1,0,0,39,38,1
29801,15,4,11,2,2,0,4,1,0,0,49,38,0
31431,4,2,0,2,5,0,4,1,0,0,34,38,0
2406,32,2,11,2,2,0,4,1,93,0,44,38,1
6459,40,2,3,0,2,4,4,1,0,0,39,31,0
11462,52,2,3,6,8,1,2,0,0,0,3,38,0
5033,21,2,15,2,0,5,2,0,0,0,39,38,0
30337,10,2,11,4,0,3,2,1,0,0,39,38,0
18261,24,2,11,2,13,0,4,1,0,0,39,38,1
13767,21,2,15,0,11,4,2,0,0,0,39,38,0
20196,22,0,11,2,2,0,4,1,0,0,39,38,0
12218,27,4,15,2,7,0,4,1,0,0,39,38,1
20362,9,2,9,4,3,1,4,0,0,0,39,38,0
8282,4,2,11,4,3,2,4,0,0,0,39,38,0
28122,21,2,15,4,2,3,4,0,0,0,24,38,0
12976,14,0,11,5,5,4,4,0,0,0,39,38,0
23941,30,2,9,2,3,0,4,1,0,0,44,1,1
15952,4,5,15,4,7,3,2,1,0,0,19,38,0
30348,30,0,15,2,0,0,2,1,0,0,39,38,1
1168,21,1,12,4,9,1,4,0,0,29,54,38,0
11856,3,2,13,4,7,3,4,1,0,0,31,38,0
25221,39,4,11,2,4,0,4,1,0,0,39,38,0
26136,23,4,9,2,0,0,4,1,0,0,39,8,0
3728,34,2,15,2,2,0,4,1,49,0,47,38,1
29843,58,4,11,2,4,0,4,1,0,0,19,38,0
23013,0,2,1,4,11,3,4,0,0,0,14,38,0
3425,9,2,11,2,3,0,4,1,64,0,44,38,0
14718,44,2,15,2,5,0,4,1,0,0,19,38,0
21245,6,2,15,4,4,3,4,1,0,0,39,38,0
8523,34,2,9,4,9,1,4,1,0,0,39,38,0
14850,40,2,11,6,0,1,4,0,0,0,35,38,0
11612,22,2,15,0,12,1,4,0,0,0,39,30,0
17828,8,2,11,4,11,1,4,1,0,0,44,38,0
6954,4,2,15,2,7,0,4,1,0,0,39,38,0
794,23,2,9,2,9,0,4,1,0,44,39,38,1
18149,2,4,6,4,9,1,4,1,0,0,34,25,0
4751,10,2,11,4,11,3,4,1,0,0,39,38,0
27862,16,2,11,0,0,4,4,0,0,0,44,38,0
10604,20,5,7,0,10,1,2,1,0,0,37,38,0
14853,16,0,15,4,0,3,1,0,0,0,39,38,0
16422,19,1,15,2,10,0,4,1,0,0,55,38,1
31363,42,4,15,2,11,0,4,1,0,0,39,38,0
19923,46,1,12,2,9,0,4,1,0,0,47,38,0
11346,12,2,2,4,7,1,3,1,0,0,39,38,0
3882,43,4,11,0,11,1,2,1,38,0,54,38,0
27736,9,2,9,4,3,1,4,0,0,0,39,38,0
4933,0,2,0,4,4,3,4,1,0,0,19,38,0
22798,10,2,11,4,13,3,4,1,0,0,59,38,0
7479,5,2,15,4,7,1,2,0,0,0,29,38,0
5706,22,2,15,0,0,4,0,0,0,0,39,38,0
29096,28,1,7,2,5,0,4,1,0,0,39,38,0
6633,10,5,12,4,9,1,4,0,0,0,49,10,0
25502,21,2,15,4,3,3,4,0,0,0,39,38,0
3090,30,2,11,2,6,0,4,1,78,0,39,38,1
17679,50,4,9,0,9,1,4,1,0,0,39,38,0
19096,34,4,0,6,13,2,4,0,0,0,39,38,0
3858,16,2,11,2,10,0,4,1,39,0,15,38,0
21745,32,2,5,2,6,0,4,1,0,0,39,38,0
15377,37,2,15,4,11,1,2,1,0,0,40,38,0
27892,0,2,0,4,7,3,4,1,0,0,19,38,0
21533,14,2,8,4,0,1,4,0,0,0,39,38,0
8944,16,2,11,2,3,0,2,1,0,0,49,38,0
21502,41,2,15,0,0,4,2,0,0,0,39,38,0
11843,37,2,9,0,3,1,2,0,0,0,44,38,1
31535,16,4,11,2,2,0,4,1,0,0,39,38,0
14997,2,2,15,4,11,3,4,0,0,0,24,38,0
18972,10,4,6,2,2,0,4,1,0,0,39,38,0
1665,21,4,12,2,9,0,2,1,117,0,59,38,1
17180,19,2,9,0,12,4,4,1,0,0,19,38,0
31731,9,4,11,2,2,0,4,1,0,0,39,38,0
23068,35,2,10,2,3,0,4,1,0,0,37,38,1
18329,51,2,5,6,7,4,0,0,0,0,19,38,0
8065,41,2,9,2,0,0,4,1,0,0,39,25,0
3171,35,1,11,0,12,4,4,1,75,0,35,38,1
22552,47,1,11,2,2,0,4,1,0,0,92,38,0
31425,1,2,11,4,11,3,4,0,0,0,19,38,0
24872,7,2,9,4,12,3,4,1,0,0,39,38,0
5234,11,5,12,2,9,5,4,0,0,0,49,38,1
9097,6,2,15,4,11,3,2,1,0,0,24,38,0
20555,8,2,11,4,2,1,4,1,0,0,34,38,0
20358,2,2,15,4,7,2,2,1,0,0,34,38,0
22761,10,2,9,4,0,1,4,0,0,0,42,38,0
12318,35,2,15,2,3,0,4,1,0,0,39,38,0
6148,28,2,12,2,3,0,4,1,0,0,49,38,1
32265,4,2,15,4,12,3,4,0,0,0,34,38,0
8142,4,2,15,4,7,3,4,1,0,0,39,38,0
8572,27,2,11,2,2,0,4,1,0,0,39,38,0
7183,22,1,11,5,3,4,4,1,0,0,39,38,0
30185,39,4,1,2,2,0,4,1,0,0,19,38,0
2374,15,3,11,2,2,0,4,1,93,0,39,38,1
4189,17,1,11,4,4,1,2,1,3,0,59,38,0
14183,24,2,9,4,2,1,4,1,0,0,39,38,0
4963,22,2,9,2,2,0,4,1,0,0,39,38,0
1532,29,2,14,2,9,0,4,1,117,0,49,38,1
28640,5,2,7,4,0,1,4,0,0,0,14,38,0
13755,41,2,15,2,3,0,4,1,0,0,39,38,1
18515,23,2,9,2,3,0,4,1,0,0,71,38,1
4783,13,2,9,2,0,5,2,0,0,0,39,38,1
6716,36,2,9,2,3,0,2,1,0,0,39,38,0
11806,12,2,11,0,3,1,4,0,0,0,39,38,0
21899,0,2,0,4,9,3,3,0,0,0,14,38,0
3353,7,2,11,4,3,2,4,1,66,0,49,38,0
7859,17,2,11,2,6,0,4,1,0,0,39,38,0
22847,37,3,9,2,3,0,4,1,0,0,49,38,1
29715,2,2,15,4,7,3,4,0,0,0,24,38,0
5644,35,2,11,0,7,2,2,0,0,0,37,38,0
7726,18,2,11,0,2,1,4,1,0,0,39,38,0
4701,12,2,10,4,9,3,4,1,0,0,39,38,0
4235,20,2,12,2,3,5,4,0,0,0,39,38,0
8247,29,2,7,2,2,0,4,1,0,0,39,38,1
9356,46,2,11,2,13,5,1,0,0,0,19,38,0
17254,2,2,11,4,11,1,4,1,0,0,49,38,0
17050,11,2,5,4,0,3,4,1,0,0,39,31,0
21393,35,2,11,4,0,4,2,0,0,0,39,38,0
12029,27,2,8,2,2,0,4,1,0,0,39,38,0
3050,36,2,4,2,2,0,3,1,78,0,39,32,1
5791,8,2,5,2,5,0,4,1,0,0,39,25,0
5910,60,1,11,2,3,0,4,1,0,0,5,38,0
15069,30,2,11,2,2,0,4,1,0,0,49,38,1
6455,30,2,11,2,13,0,4,1,0,0,24,38,0
11007,2,2,11,2,6,2,4,1,0,0,19,38,0
15105,25,2,15,2,7,5,4,0,0,0,22,38,0
26045,16,2,11,3,11,1,4,1,0,0,19,38,0
16848,19,2,0,4,2,1,4,1,0,0,39,38,0
8915,18,2,8,0,9,4,4,0,0,0,39,38,1
27703,9,2,11,2,7,0,4,1,0,0,49,38,0
2808,27,2,8,2,0,0,4,1,90,0,50,38,1
13539,16,2,15,2,9,0,4,1,0,0,39,38,0
7113,9,2,11,4,5,3,2,1,0,0,39,38,0
30008,15,2,9,4,9,4,4,0,0,0,39,38,0
30436,25,2,11,2,6,0,4,1,0,0,39,25,0
20809,11,1,11,2,2,0,4,1,0,0,39,38,0
21604,27,1,10,3,9,4,4,0,0,0,37,38,0
4830,9,2,11,4,7,2,4,1,0,0,29,38,0
5276,27,2,9,4,7,1,4,1,0,0,39,38,1
979,24,2,15,2,13,0,4,1,0,42,63,38,1
28512,16,1,11,4,7,1,2,1,0,0,39,38,0
25794,37,2,9,6,11,4,4,0,0,0,39,38,0
17813,36,2,6,3,6,4,2,1,0,0,71,13,0
7572,6,4,7,4,2,1,4,1,0,0,29,38,0
24628,30,3,11,2,3,0,4,1,0,0,39,38,1
30085,21,2,8,2,2,0,4,1,0,0,39,38,0
26157,14,2,11,2,0,5,4,0,0,0,39,38,1
11975,38,2,11,4,5,1,2,1,0,0,39,38,0
30731,15,5,2,4,0,4,4,0,0,0,39,38,0
3239,15,2,15,4,2,1,4,1,70,0,44,38,0
23849,37,3,7,2,11,0,4,1,0,0,49,38,1
5393,21,5,15,2,3,0,4,1,0,0,39,38,0
4191,39,2,11,6,7,4,2,0,3,0,19,38,0
19754,43,0,7,2,7,0,2,1,0,0,39,38,0
23251,3,2,15,4,4,1,4,0,0,0,39,38,0
6057,25,2,11,2,0,5,4,0,0,0,52,38,0
27371,23,5,9,2,9,0,4,1,0,0,59,38,1
23006,16,2,9,2,9,0,4,1,0,0,39,38,0
12478,16,2,11,2,13,0,2,1,0,0,39,38,0
30098,1,2,15,4,7,3,1,1,0,0,15,38,0
23670,25,2,11,5,11,4,4,0,0,0,44,38,0
12512,14,2,11,2,2,0,4,1,0,0,39,38,0
27924,6,2,11,4,13,3,4,1,0,0,39,38,0
6967,5,5,15,4,0,3,4,0,0,0,39,38,0
198,10,1,15,4,10,1,4,1,0,63,39,38,1
26395,18,2,7,2,3,0,4,1,0,0,39,32,0
20743,22,2,11,2,5,0,4,1,0,0,39,38,0
30766,43,2,11,2,9,0,4,1,0,0,29,38,0
28422,31,4,14,2,9,0,4,1,0,0,34,38,1
14316,5,2,15,4,0,3,4,1,0,0,39,38,0
25024,15,2,15,2,6,0,4,1,0,0,49,38,0
19359,3,2,15,4,5,3,4,1,0,0,11,38,0
4577,11,2,15,4,7,1,4,0,0,0,39,38,0
31360,21,2,15,4,9,1,4,1,0,0,44,38,0
18979,10,2,15,2,9,0,4,1,0,0,82,38,0
29378,18,2,12,2,11,0,4,1,0,0,39,38,1
8325,38,1,11,0,7,4,4,0,0,0,37,38,0
17710,44,2,15,2,9,0,4,1,0,0,49,38,1
12832,5,2,1,4,11,1,4,0,0,0,39,38,0
19491,11,0,9,4,9,1,4,0,0,0,39,38,0
3486,18,2,1,5,13,1,2,1,59,0,39,38,0
4513,9,2,9,4,0,1,4,1,0,0,39,38,0
14672,34,2,15,0,5,1,4,0,0,0,39,20,0
29514,37,2,15,2,2,0,4,1,0,0,39,38,1
25341,45,2,5,0,12,4,4,0,0,0,37,3,0
18709,42,2,11,4,2,1,2,1,0,0,59,38,0
25323,23,2,0,2,6,0,4,1,0,0,39,38,0
16756,6,2,11,4,8,4,3,0,0,0,39,12,0
18832,27,2,8,2,2,0,2,1,0,0,39,38,0
6278,19,5,11,2,10,0,4,1,0,0,39,38,0
23264,34,4,11,2,3,0,4,1,0,0,29,38,0
16763,8,2,11,2,2,0,4,1,0,0,34,38,0
1409,30,2,15,2,2,0,4,1,0,16,46,38,0
20510,17,1,9,4,9,2,2,1,0,0,14,38,0
5143,36,4,9,2,11,0,4,1,0,0,39,1,1
13879,24,4,8,0,11,1,4,1,0,0,59,38,0
22144,46,2,11,0,4,1,4,1,0,0,24,38,0
6795,10,2,15,4,11,1,4,1,0,0,19,38,0
7977,20,2,8,5,9,3,4,0,0,0,37,38,0
14799,24,2,11,2,0,0,4,1,0,0,39,38,0
31552,25,2,7,5,0,4,2,0,0,0,39,38,0
8102,34,2,15,2,9,5,4,0,0,0,39,38,1
1475,12,2,11,4,11,4,2,0,0,10,39,38,0
27737,19,5,11,2,3,0,4,1,0,0,59,38,1
14880,34,2,11,2,10,0,4,1,0,0,39,38,0
5938,14,2,9,4,3,1,2,0,0,0,39,38,0
25302,42,3,12,2,11,0,4,1,0,0,39,38,0
27090,17,2,11,2,11,0,4,1,0,0,39,38,1
23037,12,2,15,4,7,1,4,1,0,0,39,38,0
2029,11,2,11,2,3,0,2,1,107,0,39,38,1
15789,64,2,3,2,9,0,4,1,0,0,14,30,0
23896,24,2,1,0,3,4,4,0,0,0,35,38,0
2028,35,2,8,2,9,0,4,1,107,0,39,38,1
21030,53,4,11,2,3,0,4,1,0,0,2,38,0
15662,31,1,11,2,7,0,4,1,0,0,39,38,0
32190,2,2,11,4,2,2,4,0,0,0,14,38,0
14134,29,2,15,2,11,0,4,1,0,0,39,38,0
17960,26,2,1,2,5,0,4,1,0,0,39,38,0
15412,33,2,11,2,7,0,4,1,0,0,39,38,0
23920,24,2,15,2,2,0,4,1,0,0,59,38,0
5144,35,4,15,2,11,0,4,1,0,0,54,38,1
29272,33,4,9,2,2,0,4,1,0,0,44,38,1
7893,24,1,15,2,13,5,4,0,0,0,24,38,0
6579,2,2,1,4,5,3,4,1,0,0,39,25,0
25726,19,2,11,0,0,4,4,0,0,0,39,38,0
4671,26,2,15,2,3,0,4,1,0,0,39,38,0
19749,41,2,11,2,2,0,4,1,0,0,39,38,0
4246,21,2,1,2,11,0,4,1,0,0,49,38,0
8749,33,1,11,2,3,5,2,0,0,0,39,38,1
30604,5,2,15,4,10,3,2,0,0,0,19,38,0
21553,1,2,11,4,2,3,4,1,0,0,39,38,0
27621,11,1,9,0,9,1,4,1,0,0,39,38,0
26634,29,1,14,2,9,0,1,1,0,0,39,29,1
24560,39,5,11,2,0,0,4,1,0,0,39,38,0
2033,23,4,14,2,9,5,4,0,107,0,39,38,1
20610,27,2,8,4,2,4,4,1,0,0,39,38,0
13427,29,2,11,2,5,0,4,1,0,0,55,38,1
3778,34,2,5,2,2,0,4,1,45,0,39,38,0
32393,6,2,8,4,7,1,4,0,0,0,39,38,0
25979,8,2,1,2,12,0,4,1,0,0,39,38,0
23872,45,2,14,2,2,0,4,1,0,0,44,38,1
31794,9,2,7,4,7,1,4,1,0,0,39,38,0
13013,33,2,9,4,11,4,4,0,0,0,31,38,0
10509,15,2,8,0,2,3,4,1,0,0,45,38,0
20234,16,1,15,2,10,0,4,1,0,0,39,38,0
1842,29,2,15,2,2,0,4,1,107,0,44,38,1
21127,33,2,11,2,9,5,4,0,0,0,39,38,1
13918,34,2,11,4,7,1,2,0,0,0,37,38,0
3229,22,2,11,4,12,1,4,1,70,0,43,38,0
14048,27,2,9,4,0,3,4,0,0,0,36,38,0
31789,20,0,15,2,9,0,4,1,0,0,39,38,1
11970,22,2,15,4,0,3,4,0,0,0,19,38,0
31540,34,2,11,3,2,1,4,1,0,0,39,38,0
20365,5,2,9,4,9,1,4,0,0,0,8,38,0
9760,28,1,11,4,0,1,2,0,0,0,39,38,0
20008,25,2,0,2,13,0,4,1,0,0,49,38,0
3484,35,2,11,2,6,0,3,1,60,0,39,3,0
9495,14,2,9,2,11,0,4,1,0,0,54,38,0
24601,21,2,9,4,3,1,4,1,0,0,54,38,0
3701,9,1,11,2,10,0,4,1,49,0,39,38,1
26839,24,1,11,2,13,0,2,1,0,0,39,38,0
29395,21,2,8,4,3,2,1,0,0,0,39,38,0
15758,24,2,11,0,11,1,4,1,0,0,29,38,0
25562,19,2,15,5,2,1,4,1,0,0,39,38,0
6389,40,4,11,6,2,1,4,1,0,0,54,38,1
23545,26,2,9,5,3,4,4,1,0,0,59,38,1
26903,28,2,11,2,13,0,2,1,0,0,23,38,0
18705,36,0,9,0,3,4,2,0,0,0,49,38,1
8664,3,2,11,4,6,2,4,0,0,0,39,38,0
2818,21,4,9,2,11,0,4,1,90,0,49,38,1
12985,25,4,15,2,4,0,4,1,0,0,59,38,0
32425,12,2,11,4,11,1,4,0,0,0,24,38,0
11290,17,2,8,4,5,1,2,1,0,0,39,38,0
5622,19,2,7,2,9,5,4,0,0,0,29,38,1
24827,17,4,11,2,2,0,4,1,0,0,59,38,0
4109,20,2,11,0,2,4,4,1,14,0,39,38,0
29312,23,2,11,2,5,0,4,1,0,0,45,38,0
12484,29,2,9,2,3,0,4,1,0,0,43,38,1
9085,27,2,11,2,12,0,4,1,0,0,44,38,1
28922,22,2,15,4,7,1,4,0,0,0,24,38,0
6512,29,2,15,2,2,0,4,1,0,0,39,38,0
3011,15,2,11,2,6,0,4,1,78,0,49,38,1
14393,34,2,1,2,2,0,4,1,0,0,39,38,1
12860,2,2,11,4,11,3,4,1,0,0,39,38,0
27609,49,2,9,2,9,0,4,1,0,0,92,38,0
3513,24,5,11,2,0,0,4,1,57,0,39,38,0
13998,18,2,11,0,2,4,4,0,0,0,47,38,0
10331,11,1,11,2,10,0,4,1,0,0,39,38,0
31603,28,2,2,4,7,3,4,1,0,0,9,25,0
10650,24,2,15,0,7,1,4,0,0,0,35,38,1
16896,5,2,9,4,3,1,4,0,0,0,29,38,0
6099,30,2,11,2,11,0,4,1,0,0,39,38,0
3655,35,1,15,2,10,0,4,1,50,0,41,38,0
11748,4,2,15,4,3,3,4,0,0,0,39,38,0
8058,18,2,9,4,7,2,4,1,0,0,49,38,0
24459,15,2,11,5,2,4,2,1,0,0,39,38,0
104,24,3,14,2,3,5,4,0,0,73,54,38,1
31610,14,2,11,4,6,1,4,0,0,0,39,38,0
15419,8,2,11,4,2,2,4,0,0,0,39,38,0
19913,27,1,15,6,0,4,4,0,0,0,14,38,0
15832,30,4,9,2,11,0,4,1,0,0,39,38,0
17374,35,2,11,2,3,0,4,1,0,0,54,38,1
11653,12,2,11,4,5,3,4,1,0,0,39,38,0
21633,26,2,9,2,9,0,4,1,0,0,34,38,0
14752,10,2,0,2,2,2,4,1,0,0,54,38,0
7504,30,2,9,0,11,1,4,1,0,0,44,38,0
26230,19,2,11,2,2,0,4,1,0,0,39,38,0
6596,29,2,1,2,6,0,4,1,0,0,39,38,0
6681,33,2,15,2,11,0,4,1,0,0,44,38,1
6821,20,2,11,0,6,2,4,0,0,0,31,38,0
1815,40,3,14,2,13,0,4,1,107,0,49,38,1
13181,13,2,11,0,0,4,4,0,0,0,19,38,0
11755,16,2,0,2,6,0,4,1,0,0,39,38,0
30046,28,2,1,2,7,5,4,0,0,0,35,38,0
4713,18,2,11,2,6,5,2,0,0,0,39,38,0
18702,20,4,11,2,2,0,4,1,0,0,46,38,0
9456,6,2,15,4,12,3,4,1,0,0,39,38,0
15235,11,3,11,4,3,3,4,1,0,0,39,38,0
877,12,2,8,2,6,0,4,1,0,44,47,38,1
8553,9,2,11,4,0,1,4,1,0,0,59,38,0
12966,22,3,15,2,9,0,4,1,0,0,24,38,0
31712,22,2,12,2,9,0,1,1,0,0,39,29,1
31549,13,2,11,4,7,1,4,1,0,0,29,38,0
10696,6,1,15,3,0,3,4,0,0,0,39,12,0
5265,31,2,15,2,2,0,4,1,0,0,39,38,1
6327,25,5,9,2,3,0,4,1,0,0,49,38,1
17319,32,1,15,0,0,1,4,0,0,0,43,38,0
22567,2,2,1,4,5,3,4,1,0,0,23,38,0
8215,7,5,12,3,9,1,1,0,0,0,9,2,0
9466,4,2,15,4,7,1,4,0,0,0,39,38,0
19210,16,2,11,0,7,4,4,0,0,0,29,38,0
12703,0,2,0,4,4,3,4,1,0,0,39,38,0
2355,30,2,11,0,2,1,2,1,96,0,43,38,1
20937,0,2,2,4,5,3,4,1,0,0,14,38,0
31572,27,2,1,4,6,4,2,0,0,0,39,38,0
6205,4,5,15,4,9,1,4,0,0,0,19,38,0
10151,39,2,11,2,2,0,4,1,0,0,39,38,0
24518,17,2,15,5,7,4,2,0,0,0,36,38,0
1926,27,2,12,2,2,0,4,1,107,0,44,38,1
805,30,2,11,2,13,0,4,1,0,44,44,38,1
18011,36,2,11,2,2,0,4,1,0,0,51,38,1
13952,4,2,15,4,7,3,4,0,0,0,29,38,0
1571,39,3,10,2,9,0,4,1,117,0,67,38,1
24511,18,2,9,0,3,4,4,0,0,0,39,38,0
21402,32,4,11,2,12,0,4,1,0,0,29,38,1
32242,8,2,12,2,9,0,4,1,0,0,39,38,0
31666,18,2,11,2,4,0,4,1,0,0,34,38,0
78,23,2,12,2,3,0,4,1,0,73,44,38,1
20847,27,2,15,0,3,2,4,0,0,0,44,38,0
3563,38,2,11,2,13,0,2,1,53,0,39,22,0
2524,23,2,7,2,9,0,4,1,93,0,39,38,1
20623,17,5,9,4,9,1,4,1,0,0,44,38,0
25689,11,2,11,4,2,3,4,1,0,0,39,38,0
23355,20,2,9,0,7,1,4,1,0,0,39,38,0
11220,22,0,11,2,0,0,4,1,0,0,39,38,0
16880,31,2,11,4,7,4,2,0,0,0,31,13,0
21297,5,2,11,4,12,1,4,0,0,0,39,38,0
8629,35,4,11,2,4,0,4,1,0,0,91,38,1
5348,33,2,11,2,2,0,4,1,0,0,39,38,0
20316,15,2,7,0,0,4,4,0,0,0,39,38,0
23771,17,2,9,2,13,0,1,1,0,0,39,38,1
17954,36,5,12,2,3,0,4,1,0,0,59,38,1
19773,14,2,9,2,6,0,3,1,0,0,35,25,0
16725,17,2,11,2,2,0,4,1,0,0,34,38,0
21329,33,2,11,2,2,0,4,1,0,0,39,38,1
17621,32,1,11,2,10,0,4,1,0,0,39,38,1
27647,29,2,9,2,2,0,4,1,0,0,39,38,1
16334,49,2,15,2,11,0,4,1,0,0,23,38,1
5830,21,1,11,2,10,0,1,1,0,0,53,38,1
13554,27,2,11,0,0,1,4,0,0,0,39,38,0
438,28,2,9,2,3,0,4,1,0,48,59,38,1
17865,39,2,11,2,9,0,4,1,0,0,39,38,0
218,24,4,5,2,2,0,4,1,0,59,39,38,0
11180,30,1,8,2,3,0,4,1,0,0,39,38,1
789,40,2,11,2,12,0,2,1,0,44,39,37,1
1637,15,2,9,2,11,0,4,1,117,0,49,38,1
19040,21,1,15,4,9,3,4,1,0,0,39,38,0
29460,23,0,11,2,0,5,4,0,0,0,19,38,1
21072,42,2,9,2,5,0,4,1,0,0,39,21,1
2058,30,1,12,2,9,0,4,1,107,0,34,38,1
24407,48,2,8,0,3,1,4,0,0,0,39,38,0
17394,40,4,10,2,9,0,4,1,0,0,34,38,0
31083,21,4,15,0,2,1,4,1,0,0,39,38,0
25927,17,2,11,5,0,4,4,1,0,0,39,38,0
20747,20,2,11,2,13,0,4,1,0,0,44,38,0
13400,24,5,9,4,0,1,4,1,0,0,39,38,0
22731,31,2,11,2,6,0,4,1,0,0,39,38,0
23493,6,2,0,4,5,4,4,1,0,0,49,38,0
15048,27,3,15,2,3,0,4,1,0,0,49,38,0
31906,26,2,12,2,9,0,4,1,0,0,44,38,1
9174,6,2,11,4,11,1,4,1,0,0,39,38,0
2564,33,4,11,2,3,0,4,1,93,0,49,38,1
812,23,2,15,2,5,0,4,1,0,44,39,38,1
5371,34,2,11,0,0,4,4,0,0,0,39,38,0
31381,4,2,15,4,11,2,2,0,0,0,19,38,0
5409,19,2,11,4,11,1,4,1,0,0,49,38,0
15755,38,2,11,6,0,2,4,0,0,0,39,38,0
21595,9,2,15,4,5,3,2,0,0,0,19,38,0
2854,27,2,12,2,9,0,4,1,90,0,39,38,1
4823,17,4,11,2,2,0,4,1,0,0,39,38,1
7455,1,2,11,4,11,3,4,0,0,0,27,38,0
8143,20,0,9,0,3,2,4,0,0,0,49,38,0
16550,0,2,11,4,7,2,4,1,0,0,34,25,0
13458,18,2,14,4,9,1,1,1,0,0,39,18,1
16265,30,2,11,2,2,0,4,1,0,0,43,38,0
13113,26,2,11,2,2,0,4,1,0,0,39,38,1
16129,15,2,11,2,2,0,4,1,0,0,47,38,0
7754,8,2,7,4,3,3,4,1,0,0,39,38,0
2438,27,2,9,2,9,0,4,1,93,0,39,38,1
22821,17,2,7,2,9,0,4,1,0,0,54,38,0
5531,41,5,11,2,3,0,4,1,0,0,39,38,0
28421,67,2,5,2,9,0,2,1,0,0,9,38,0
21849,4,2,15,4,5,1,4,1,0,0,39,38,0
4081,52,2,11,6,0,1,4,0,18,0,39,38,0
1454,12,0,15,4,9,1,4,0,0,14,39,38,0
17697,40,1,9,6,9,1,4,0,0,0,34,38,0
26234,43,2,5,2,5,0,4,1,0,0,39,38,0
1356,17,2,9,0,11,1,0,1,0,18,59,38,1
10891,47,2,15,2,11,0,4,1,0,0,39,38,0
8562,21,4,4,4,13,1,4,1,0,0,39,38,0
11775,10,2,9,4,9,1,4,0,0,0,39,38,0
16741,16,4,15,2,2,0,4,1,0,0,49,38,0
2724,19,2,4,2,6,0,4,1,90,0,39,25,1
6324,19,4,11,2,4,0,4,1,0,0,78,38,0
29226,11,2,15,2,6,0,4,1,0,0,39,38,1
13148,16,5,0,2,5,0,4,1,0,0,39,38,0
27079,34,1,12,2,9,0,4,1,0,0,59,38,0
14311,16,2,15,4,0,3,4,0,0,0,39,38,0
2979,50,1,9,0,0,4,2,0,83,0,34,38,0
365,31,2,14,2,12,0,4,1,0,48,39,38,1
20302,11,2,11,4,7,1,4,1,0,0,39,38,0
5963,14,2,15,4,7,1,4,0,0,0,39,38,0
25313,12,5,11,4,7,1,1,1,0,0,39,36,0
819,12,2,11,2,6,0,4,1,0,44,29,38,1
8384,12,2,2,2,13,0,4,1,0,0,39,25,0
548,34,2,11,2,6,0,2,1,0,45,39,38,1
29313,24,2,15,2,11,0,4,1,0,0,49,38,1
6981,18,2,9,2,11,0,4,1,0,0,59,38,1
13298,14,2,9,2,11,0,4,1,0,0,49,38,1
13068,26,2,11,2,3,0,4,1,0,0,39,38,0
5174,24,0,7,2,9,0,4,1,0,0,39,38,1
7910,51,2,9,2,11,0,4,1,0,0,29,38,0
22842,9,2,15,4,0,3,4,1,0,0,19,38,0
7983,34,1,11,2,10,0,4,1,0,0,39,38,1
12117,35,2,11,2,5,0,4,1,0,0,39,38,0
20713,23,4,11,2,2,0,4,1,0,0,59,38,0
9666,9,2,15,4,11,3,4,1,0,0,41,38,0
31309,0,2,1,4,11,3,4,1,0,0,4,38,0
13827,11,2,9,2,11,0,4,1,0,0,59,38,1
10135,18,5,15,0,3,1,2,0,0,0,39,38,0
528,18,2,11,4,6,3,4,1,0,47,39,38,0
8037,11,2,1,4,5,2,4,1,0,0,39,38,0
31364,19,2,11,4,7,1,4,1,0,0,39,38,0
19928,33,2,7,2,3,0,4,1,0,0,49,38,1
31921,27,2,15,0,0,1,4,0,0,0,39,38,0
19493,23,5,9,0,9,1,4,1,0,0,39,38,0
4280,26,2,15,2,12,0,4,1,0,0,39,38,1
4397,21,2,15,0,6,1,2,0,0,0,27,38,0
1055,20,2,7,2,9,0,4,1,0,35,44,38,0
21422,6,2,11,4,2,3,1,1,0,0,0,39,0
5698,39,2,11,2,2,0,4,1,0,0,47,38,1
